,col_base,col_vs,vs,vs_rate
5441,cat66,cat113,3123,0.0165836510583
5442,cat66,cat114,124730,0.662337110632
5443,cat66,cat115,69,0.000366401512336
5444,cat66,cat116,0,0.0
5445,cat67,cat68,187544,0.995889930862
5446,cat67,cat69,187329,0.99474824499
5447,cat67,cat70,187605,0.996213851039
5448,cat67,cat71,178062,0.945538928833
5449,cat67,cat72,118028,0.626748372434
5450,cat67,cat73,153650,0.815907135802
5451,cat67,cat74,184070,0.977442411241
5452,cat67,cat75,153835,0.816889516669
5453,cat67,cat76,181193,0.962165061226
5454,cat67,cat77,49,0.000260198175427
5455,cat67,cat78,1453,0.00771567242643
5456,cat67,cat79,7549,0.0400864495162
5457,cat67,cat80,1060,0.00562877685617
5458,cat67,cat81,919,0.00488004333096
5459,cat67,cat82,19809,0.105189095041
5460,cat67,cat83,26494,0.140687560403
5461,cat67,cat84,29322,0.155704712242
5462,cat67,cat85,1461,0.00775815376119
5463,cat67,cat86,1918,0.0101849000096
5464,cat67,cat87,1361,0.00722713707665
5465,cat67,cat88,168343,0.893929417262
5466,cat67,cat89,183140,0.972503956074
5467,cat67,cat90,177363,0.941827122208
5468,cat67,cat91,111354,0.591308318907
5469,cat67,cat92,124548,0.661370660266
5470,cat67,cat93,438,0.0023258530783
5471,cat67,cat94,925,0.00491190433203
5472,cat67,cat95,3715,0.0197272698308
5473,cat67,cat96,62,0.000329230344417
5474,cat67,cat97,41804,0.221986214807
5475,cat67,cat98,105161,0.558422455634
5476,cat67,cat99,0,0.0
5477,cat67,cat100,9407,0.0499527395151
5478,cat67,cat101,106388,0.564938030353
5479,cat67,cat102,177568,0.942915706411
5480,cat67,cat103,123349,0.655003770218
5481,cat67,cat104,68,0.00036109134549
5482,cat67,cat105,72,0.000382332012872
5483,cat67,cat106,70,0.000371711679181
5484,cat67,cat107,70,0.000371711679181
5485,cat67,cat108,9439,0.0501226648541
5486,cat67,cat109,52,0.000276128675963
5487,cat67,cat110,1288,0.00683949489693
5488,cat67,cat111,127917,0.679260612368
5489,cat67,cat112,2400,0.0127444004291
5490,cat67,cat113,3262,0.0173217642498
5491,cat67,cat114,131233,0.696869125628
5492,cat67,cat115,70,0.000371711679181
5493,cat67,cat116,0,0.0
5494,cat68,cat69,187889,0.997721938423
5495,cat68,cat70,188153,0.999123822471
5496,cat68,cat71,178526,0.948002846249
5497,cat68,cat72,118270,0.62803343281
5498,cat68,cat73,154165,0.818641871728
5499,cat68,cat74,184591,0.980209008167
5500,cat68,cat75,154213,0.818896759736
5501,cat68,cat76,181285,0.962653596576
5502,cat68,cat77,49,0.000260198175427
5503,cat68,cat78,924,0.00490659416519
5504,cat68,cat79,7169,0.038068586115
5505,cat68,cat80,824,0.00437557748064
5506,cat68,cat81,822,0.00436495714695
5507,cat68,cat82,19411,0.103075648637
5508,cat68,cat83,26138,0.138797141006
5509,cat68,cat84,29397,0.156102974755
5510,cat68,cat85,925,0.00491190433203
5511,cat68,cat86,1666,0.00884673796451
5512,cat68,cat87,900,0.0047791501609
5513,cat68,cat88,168803,0.896372094011
5514,cat68,cat89,183616,0.975031595493
5515,cat68,cat90,177859,0.944460964964
5516,cat68,cat91,111067,0.589784301023
5517,cat68,cat92,124657,0.661949468452
5518,cat68,cat93,433,0.00229930224408
5519,cat68,cat94,775,0.00411537930522
5520,cat68,cat95,3732,0.0198175426672
5521,cat68,cat96,39,0.000207096506972
5522,cat68,cat97,41936,0.22268715683
5523,cat68,cat98,105416,0.559776548179
5524,cat68,cat99,0,0.0
5525,cat68,cat100,9406,0.0499474293482
5526,cat68,cat101,106639,0.566270882231
5527,cat68,cat102,177328,0.941641266369
5528,cat68,cat103,123668,0.656697713442
5529,cat68,cat104,68,0.00036109134549
5530,cat68,cat105,77,0.000408882847099
5531,cat68,cat106,75,0.000398262513408
5532,cat68,cat107,75,0.000398262513408
5533,cat68,cat108,9341,0.0496022685033
5534,cat68,cat109,52,0.000276128675963
5535,cat68,cat110,1295,0.00687666606485
5536,cat68,cat111,128293,0.681257235102
5537,cat68,cat112,2406,0.0127762614301
5538,cat68,cat113,3267,0.0173483150841
5539,cat68,cat114,131576,0.698690512856
5540,cat68,cat115,75,0.000398262513408
5541,cat68,cat116,0,0.0
5542,cat69,cat70,187988,0.998247644941
5543,cat69,cat71,178381,0.947232872057
5544,cat69,cat72,118311,0.628251149651
5545,cat69,cat73,154100,0.818296710883
5546,cat69,cat74,184448,0.979449654308
5547,cat69,cat75,154124,0.818424154887
5548,cat69,cat76,181182,0.962106649391
5549,cat69,cat77,49,0.000260198175427
5550,cat69,cat78,1090,0.00578808186153
5551,cat69,cat79,7293,0.0387270468038
5552,cat69,cat80,883,0.00468887732453
5553,cat69,cat81,942,0.00500217716841
5554,cat69,cat82,19525,0.103681007657
5555,cat69,cat83,26289,0.1395989762
5556,cat69,cat84,29300,0.155587888571
5557,cat69,cat85,1091,0.00579339202838
5558,cat69,cat86,1744,0.00926093097845
5559,cat69,cat87,1056,0.00560753618879
5560,cat69,cat88,168652,0.895570258818
5561,cat69,cat89,183477,0.974293482301
5562,cat69,cat90,177708,0.94365912977
5563,cat69,cat91,110980,0.589322316507
5564,cat69,cat92,124593,0.661609617774
5565,cat69,cat93,437,0.00232054291146
5566,cat69,cat94,826,0.00438619781434
5567,cat69,cat95,3732,0.0198175426672
5568,cat69,cat96,47,0.000249577841736
5569,cat69,cat97,41906,0.222527851825
5570,cat69,cat98,105337,0.559357044998
5571,cat69,cat99,0,0.0
5572,cat69,cat100,9406,0.0499474293482
5573,cat69,cat101,106483,0.565442496203
5574,cat69,cat102,177410,0.94207670005
5575,cat69,cat103,123578,0.656219798426
5576,cat69,cat104,68,0.00036109134549
5577,cat69,cat105,77,0.000408882847099
5578,cat69,cat106,75,0.000398262513408
5579,cat69,cat107,75,0.000398262513408
5580,cat69,cat108,9387,0.0498465361782
5581,cat69,cat109,52,0.000276128675963
5582,cat69,cat110,1294,0.006871355898
5583,cat69,cat111,128263,0.681097930097
5584,cat69,cat112,2405,0.0127709512633
5585,cat69,cat113,3265,0.0173376947504
5586,cat69,cat114,131429,0.69790991833
5587,cat69,cat115,75,0.000398262513408
5588,cat69,cat116,0,0.0
5589,cat70,cat71,178629,0.948549793435
5590,cat70,cat72,118309,0.628240529317
5591,cat70,cat73,154256,0.819125096911
5592,cat70,cat74,184710,0.980840918022
5593,cat70,cat75,154292,0.819316262917
5594,cat70,cat76,181328,0.96288193375
5595,cat70,cat77,49,0.000260198175427
5596,cat70,cat78,811,0.00430654531165
5597,cat70,cat79,7079,0.0375906710989
5598,cat70,cat80,784,0.00416317080683
5599,cat70,cat81,788,0.00418441147421
5600,cat70,cat82,19338,0.102688006457
5601,cat70,cat83,26054,0.138351086991
5602,cat70,cat84,29450,0.156384413598
5603,cat70,cat85,811,0.00430654531165
5604,cat70,cat86,1589,0.00843785511741
5605,cat70,cat87,811,0.00430654531165
5606,cat70,cat88,168926,0.897025244533
5607,cat70,cat89,183721,0.975589163012
5608,cat70,cat90,177972,0.945061013817
5609,cat70,cat91,111030,0.589587824849
5610,cat70,cat92,124677,0.662055671789
5611,cat70,cat93,432,0.00229399207723
5612,cat70,cat94,753,0.00399855563462
5613,cat70,cat95,3736,0.0198387833346
5614,cat70,cat96,38,0.000201786340127
5615,cat70,cat97,41957,0.222798670334
5616,cat70,cat98,105492,0.560180120859
5617,cat70,cat99,0,0.0
5618,cat70,cat100,9400,0.0499155683472
5619,cat70,cat101,106699,0.566589492242
5620,cat70,cat102,177284,0.941407619027
5621,cat70,cat103,123717,0.656957911618
5622,cat70,cat104,68,0.00036109134549
5623,cat70,cat105,77,0.000408882847099
5624,cat70,cat106,75,0.000398262513408
5625,cat70,cat107,75,0.000398262513408
5626,cat70,cat108,9299,0.0493792414958
5627,cat70,cat109,52,0.000276128675963
5628,cat70,cat110,1296,0.00688197623169
5629,cat70,cat111,128380,0.681719219618
5630,cat70,cat112,2411,0.0128028122644
5631,cat70,cat113,3269,0.0173589354178
5632,cat70,cat114,131686,0.699274631209
5633,cat70,cat115,75,0.000398262513408
5634,cat70,cat116,0,0.0
5635,cat71,cat72,114704,0.60909737784
5636,cat71,cat73,147915,0.785453328944
5637,cat71,cat74,175465,0.931748425536
5638,cat71,cat75,147847,0.785092237598
5639,cat71,cat76,172483,0.915913508002
5640,cat71,cat77,65,0.000345160844954
5641,cat71,cat78,10325,0.0548274726792
5642,cat71,cat79,14523,0.0771195530964
5643,cat71,cat80,3234,0.0171730795782
5644,cat71,cat81,1802,0.00956892065549
5645,cat71,cat82,25739,0.136678384435
5646,cat71,cat83,32100,0.170456355739
5647,cat71,cat84,27894,0.148121793987
5648,cat71,cat85,10309,0.0547425100097
5649,cat71,cat86,7304,0.0387854586391
5650,cat71,cat87,9222,0.0489703586487
5651,cat71,cat88,161408,0.857103410189
5652,cat71,cat89,174619,0.927256024384
5653,cat71,cat90,169550,0.900338788645
5654,cat71,cat91,108815,0.577825805287
5655,cat71,cat92,118953,0.631660276766
5656,cat71,cat93,477,0.00253294958528
5657,cat71,cat94,3180,0.0168863305685
5658,cat71,cat95,3119,0.0165624103909
5659,cat71,cat96,2967,0.0157552650304
5660,cat71,cat97,40787,0.216585775125
5661,cat71,cat98,99579,0.528781104302
5662,cat71,cat99,0,0.0
5663,cat71,cat100,9310,0.0494376533311
5664,cat71,cat101,101010,0.536379953058
5665,cat71,cat102,168738,0.896026933166
5666,cat71,cat103,119243,0.633200225151
5667,cat71,cat104,35,0.00018585583959
5668,cat71,cat105,56,0.000297369343345
5669,cat71,cat106,59,0.000313299843881
5670,cat71,cat107,50,0.000265508342272
5671,cat71,cat108,10843,0.0575781391051
5672,cat71,cat109,52,0.000276128675963
5673,cat71,cat110,1292,0.00686073556431
5674,cat71,cat111,121886,0.647234996124
5675,cat71,cat112,2357,0.0125160632547
5676,cat71,cat113,3075,0.0163287630497
5677,cat71,cat114,124882,0.663144255993
5678,cat71,cat115,50,0.000265508342272
5679,cat71,cat116,0,0.0
5680,cat72,cat73,102211,0.54275746344
5681,cat72,cat74,116749,0.619956669039
5682,cat72,cat75,110055,0.584410412175
5683,cat72,cat76,117228,0.622500238958
5684,cat72,cat77,128,0.000679701356217
5685,cat72,cat78,69746,0.370362896802
5686,cat72,cat79,54841,0.291214859971
5687,cat72,cat80,25845,0.13724126212
5688,cat72,cat81,12925,0.0686339064773
5689,cat72,cat82,71329,0.378768890919
5690,cat72,cat83,69535,0.369242451598
5691,cat72,cat84,20199,0.107260060111
5692,cat72,cat85,69371,0.368371584235
5693,cat72,cat86,40608,0.21563525526
5694,cat72,cat87,58365,0.309927887934
5695,cat72,cat88,105539,0.560429698701
5696,cat72,cat89,119355,0.633794963838
5697,cat72,cat90,118521,0.629366284689
5698,cat72,cat91,66112,0.351065750486
5699,cat72,cat92,67902,0.360570949139
5700,cat72,cat93,639,0.00339319661424
5701,cat72,cat94,20969,0.111348888582
5702,cat72,cat95,2598,0.0137958134645
5703,cat72,cat96,875,0.00464639598976
5704,cat72,cat97,27513,0.146098620419
5705,cat72,cat98,65730,0.349037266751
5706,cat72,cat99,0,0.0
5707,cat72,cat100,10010,0.0531547701229
5708,cat72,cat101,73244,0.388937860428
5709,cat72,cat102,112665,0.598269947642
5710,cat72,cat103,88593,0.470443611338
5711,cat72,cat104,67,0.000355781178645
5712,cat72,cat105,55,0.000292059176499
5713,cat72,cat106,51,0.000270818509118
5714,cat72,cat107,50,0.000265508342272
5715,cat72,cat108,31850,0.169128814027
5716,cat72,cat109,31,0.000164615172209
5717,cat72,cat110,831,0.00441274864856
5718,cat72,cat111,83531,0.443563546767
5719,cat72,cat112,1465,0.00777939442857
5720,cat72,cat113,2087,0.0110823182064
5721,cat72,cat114,81835,0.434557503797
5722,cat72,cat115,50,0.000265508342272
5723,cat72,cat116,2,1.06203336909e-05
5724,cat73,cat74,152082,0.807580794189
5725,cat73,cat75,132557,0.703899786531
5726,cat73,cat76,148886,0.790609500951
5727,cat73,cat77,51,0.000270818509118
5728,cat73,cat78,34650,0.183997281195
5729,cat73,cat79,37067,0.19683195446
5730,cat73,cat80,4615,0.0245064199917
5731,cat73,cat81,4068,0.0216017587273
5732,cat73,cat82,42345,0.22485901507
5733,cat73,cat83,47892,0.254314510562
5734,cat73,cat84,23349,0.123987085674
5735,cat73,cat85,34626,0.18386983719
5736,cat73,cat86,20540,0.109070827005
5737,cat73,cat87,33573,0.178278231502
5738,cat73,cat88,138348,0.734650962733
5739,cat73,cat89,150102,0.797066663835
5740,cat73,cat90,145129,0.770659204112
5741,cat73,cat91,89029,0.472758844083
5742,cat73,cat92,96729,0.513647128793
5743,cat73,cat93,539,0.00286217992969
5744,cat73,cat94,9600,0.0509776017162
5745,cat73,cat95,3053,0.0162119393791
5746,cat73,cat96,445,0.00236302424622
5747,cat73,cat97,34105,0.181103240264
5748,cat73,cat98,85982,0.456578765705
5749,cat73,cat99,1,5.31016684544e-06
5750,cat73,cat100,9567,0.0508023662103
5751,cat73,cat101,82680,0.439044594781
5752,cat73,cat102,144086,0.765120700092
5753,cat73,cat103,107957,0.573269682133
5754,cat73,cat104,62,0.000329230344417
5755,cat73,cat105,70,0.000371711679181
5756,cat73,cat106,71,0.000377021846026
5757,cat73,cat107,69,0.000366401512336
5758,cat73,cat108,19480,0.103442050149
5759,cat73,cat109,41,0.000217716840663
5760,cat73,cat110,1087,0.005772151361
5761,cat73,cat111,106746,0.566839070084
5762,cat73,cat112,2163,0.0114858908867
5763,cat73,cat113,2630,0.0139657388035
5764,cat73,cat114,109778,0.582939495959
5765,cat73,cat115,69,0.000366401512336
5766,cat73,cat116,0,0.0
5767,cat74,cat75,152065,0.807490521352
5768,cat74,cat76,178098,0.94573009484
5769,cat74,cat77,51,0.000270818509118
5770,cat74,cat78,4300,0.0228337174354
5771,cat74,cat79,9658,0.0512855913933
5772,cat74,cat80,2023,0.0107424675283
5773,cat74,cat81,1291,0.00685542539747
5774,cat74,cat82,21716,0.115315583216
5775,cat74,cat83,28227,0.149890079546
5776,cat74,cat84,28677,0.152279654627
5777,cat74,cat85,4306,0.0228655784365
5778,cat74,cat86,3635,0.0193024564832
5779,cat74,cat87,3837,0.020375110186
5780,cat74,cat88,165732,0.880064571629
5781,cat74,cat89,180414,0.958028441254
5782,cat74,cat90,174857,0.928519844094
5783,cat74,cat91,111659,0.592927919795
5784,cat74,cat92,123490,0.655752503744
5785,cat74,cat93,470,0.00249577841736
5786,cat74,cat94,1734,0.00920782931
5787,cat74,cat95,3664,0.0194564513217
5788,cat74,cat96,97,0.000515086184008
5789,cat74,cat97,41100,0.218247857348
5790,cat74,cat98,103361,0.548864155312
5791,cat74,cat99,1,5.31016684544e-06
5792,cat74,cat100,9513,0.0505156172007
5793,cat74,cat101,104769,0.55634087023
5794,cat74,cat102,174366,0.925912552172
5795,cat74,cat103,122420,0.650070625219
5796,cat74,cat104,66,0.000350471011799
5797,cat74,cat105,75,0.000398262513408
5798,cat74,cat106,74,0.000392952346563
5799,cat74,cat107,74,0.000392952346563
5800,cat74,cat108,10309,0.0547425100097
5801,cat74,cat109,50,0.000265508342272
5802,cat74,cat110,1271,0.00674922206056
5803,cat74,cat111,126046,0.669325290201
5804,cat74,cat112,2369,0.0125797852569
5805,cat74,cat113,3218,0.0170881169086
5806,cat74,cat114,128816,0.684034452362
5807,cat74,cat115,74,0.000392952346563
5808,cat74,cat116,0,0.0
5809,cat75,cat76,150063,0.796859567328
5810,cat75,cat77,106,0.000562877685617
5811,cat75,cat78,34533,0.183375991674
5812,cat75,cat79,34522,0.183317579838
5813,cat75,cat80,9129,0.048476513132
5814,cat75,cat81,5475,0.0290731634788
5815,cat75,cat82,44910,0.238479593029
5816,cat75,cat83,48785,0.259056489555
5817,cat75,cat84,25808,0.137044785947
5818,cat75,cat85,34479,0.183089242664
5819,cat75,cat86,18370,0.0975477649508
5820,cat75,cat87,31157,0.165448868403
5821,cat75,cat88,139747,0.74207988615
5822,cat75,cat89,150863,0.801107700804
5823,cat75,cat90,148040,0.786117099799
5824,cat75,cat91,97687,0.518734268631
5825,cat75,cat92,101448,0.538705806136
5826,cat75,cat93,555,0.00294714259922
5827,cat75,cat94,17773,0.094377595344
5828,cat75,cat95,3323,0.0176456844274
5829,cat75,cat96,825,0.00438088764749
5830,cat75,cat97,32956,0.175001858558
5831,cat75,cat98,88542,0.470172792829
5832,cat75,cat99,0,0.0
5833,cat75,cat100,9033,0.0479667371149
5834,cat75,cat101,88468,0.469779840483
5835,cat75,cat102,146477,0.77781730902
5836,cat75,cat103,107491,0.570795144383
5837,cat75,cat104,63,0.000334540511263
5838,cat75,cat105,55,0.000292059176499
5839,cat75,cat106,46,0.00024426767489
5840,cat75,cat107,46,0.00024426767489
5841,cat75,cat108,18393,0.0976698987882
5842,cat75,cat109,26,0.000138064337981
5843,cat75,cat110,850,0.00451364181863
5844,cat75,cat111,105508,0.560265083529
5845,cat75,cat112,1933,0.0102645525122
5846,cat75,cat113,2484,0.0131904544441
5847,cat75,cat114,107397,0.5702959887
5848,cat75,cat115,46,0.00024426767489
5849,cat75,cat116,8,4.24813347635e-05
5850,cat76,cat77,427,0.002267441243
5851,cat76,cat78,6106,0.0324238787583
5852,cat76,cat79,10774,0.0572117375928
5853,cat76,cat80,2809,0.0149162586688
5854,cat76,cat81,1821,0.00966981382555
5855,cat76,cat82,23031,0.122298452617
5856,cat76,cat83,29010,0.154047940186
5857,cat76,cat84,28637,0.152067247953
5858,cat76,cat85,6089,0.0323336059219
5859,cat76,cat86,4602,0.0244373878227
5860,cat76,cat87,5118,0.027177433915
5861,cat76,cat88,162751,0.864234964263
5862,cat76,cat89,177734,0.943797194108
5863,cat76,cat90,171680,0.911649444026
5864,cat76,cat91,110169,0.585015771196
5865,cat76,cat92,120985,0.642450535796
5866,cat76,cat93,1254,0.00665894922418
5867,cat76,cat94,2818,0.0149640501705
5868,cat76,cat95,4059,0.0215539672257
5869,cat76,cat96,208,0.00110451470385
5870,cat76,cat97,40755,0.216415849786
5871,cat76,cat98,102225,0.542831805775
5872,cat76,cat99,0,0.0
5873,cat76,cat100,9382,0.0498199853439
5874,cat76,cat101,102657,0.545125797853
5875,cat76,cat102,171362,0.909960810969
5876,cat76,cat103,120177,0.638159920985
5877,cat76,cat104,87,0.000461984515553
5878,cat76,cat105,76,0.000403572680254
5879,cat76,cat106,70,0.000371711679181
5880,cat76,cat107,70,0.000371711679181
5881,cat76,cat108,10835,0.0575356577704
5882,cat76,cat109,48,0.000254888008581
5883,cat76,cat110,1269,0.00673860172687
5884,cat76,cat111,123942,0.658152699158
5885,cat76,cat112,2332,0.0123833090836
5886,cat76,cat113,3175,0.0168597797343
5887,cat76,cat114,126600,0.672267122633
5888,cat76,cat115,69,0.000366401512336
5889,cat76,cat116,2,1.06203336909e-05
5890,cat77,cat78,390,0.00207096506972
5891,cat77,cat79,26793,0.14227530029
5892,cat77,cat80,137498,0.730137320915
5893,cat77,cat81,154377,0.819767627099
5894,cat77,cat82,18857,0.100133816205
5895,cat77,cat83,15818,0.0839962191612
5896,cat77,cat84,3657,0.0194192801538
5897,cat77,cat85,545,0.00289404093077
5898,cat77,cat86,72384,0.38437111694
5899,cat77,cat87,11746,0.0623732197666
5900,cat77,cat88,19247,0.102204781274
5901,cat77,cat89,81,0.000430123514481
5902,cat77,cat90,118,0.000626599687762
5903,cat77,cat91,1220,0.00647840355144
5904,cat77,cat92,52,0.000276128675963
5905,cat77,cat93,150621,0.799822640427
5906,cat77,cat94,121311,0.644181650187
5907,cat77,cat95,79448,0.421882135537
5908,cat77,cat96,7876,0.0418228740747
5909,cat77,cat97,3949,0.0209698488727
5910,cat77,cat98,50373,0.267489034505
5911,cat77,cat99,8803,0.0467453987404
5912,cat77,cat100,560,0.00297369343345
5913,cat77,cat101,17207,0.0913720409095
5914,cat77,cat102,501,0.00266039358957
5915,cat77,cat103,7849,0.0416794995699
5916,cat77,cat104,27514,0.146103930585
5917,cat77,cat105,12105,0.0642795696641
5918,cat77,cat106,1925,0.0102220711775
5919,cat77,cat107,3213,0.0170615660744
5920,cat77,cat108,19181,0.101854310262
5921,cat77,cat109,214,0.00113637570492
5922,cat77,cat110,57,0.00030267951019
5923,cat77,cat111,48,0.000254888008581
5924,cat77,cat112,1643,0.00872460412706
5925,cat77,cat113,3,1.59305005363e-05
5926,cat77,cat114,48,0.000254888008581
5927,cat77,cat115,4,2.12406673818e-05
5928,cat77,cat116,2,1.06203336909e-05
5929,cat78,cat79,153314,0.814122919742
5930,cat78,cat80,47333,0.251346127295
5931,cat78,cat81,25496,0.135388013891
5932,cat78,cat82,147896,0.785352435774
5933,cat78,cat83,142124,0.754702152742
5934,cat78,cat84,1085,0.0057615310273
5935,cat78,cat85,186786,0.991864824393
5936,cat78,cat86,103162,0.54780743211
5937,cat78,cat87,168147,0.892888624561
5938,cat78,cat88,773,0.00410475897153
5939,cat78,cat89,5060,0.0268694442379
5940,cat78,cat90,10246,0.0544079694984
5941,cat78,cat91,42691,0.226696332799
5942,cat78,cat92,1056,0.00560753618879
5943,cat78,cat93,1551,0.00823606877728
5944,cat78,cat94,51415,0.273022228358
5945,cat78,cat95,553,0.00293652226553
5946,cat78,cat96,2943,0.0156278210261
5947,cat78,cat97,479,0.00254356991897
5948,cat78,cat98,1066,0.00566063785724
5949,cat78,cat99,16,8.49626695271e-05
5950,cat78,cat100,6624,0.0351745451842
5951,cat78,cat101,907,0.00481632132882
5952,cat78,cat102,5915,0.0314096368908
5953,cat78,cat103,34054,0.180832421755
5954,cat78,cat104,115,0.000610669187226
5955,cat78,cat105,46,0.00024426767489
5956,cat78,cat106,17,9.02728363725e-05
5957,cat78,cat107,6,3.18610010727e-05
5958,cat78,cat108,65031,0.345325460126
5959,cat78,cat109,2,1.06203336909e-05
5960,cat78,cat110,24,0.000127444004291
5961,cat78,cat111,858,0.00455612315339
5962,cat78,cat112,444,0.00235771407938
5963,cat78,cat113,21,0.000111513503754
5964,cat78,cat114,824,0.00437557748064
5965,cat78,cat115,3,1.59305005363e-05
5966,cat78,cat116,14,7.43423358362e-05
5967,cat79,cat80,24428,0.1297167557
5968,cat79,cat81,34308,0.182181204133
5969,cat79,cat82,126555,0.672028165125
5970,cat79,cat83,122696,0.651536231268
5971,cat79,cat84,2287,0.0121443515755
5972,cat79,cat85,153459,0.814892893935
5973,cat79,cat86,92771,0.492629488419
5974,cat79,cat87,154150,0.818562219225
5975,cat79,cat88,8586,0.045593092535
5976,cat79,cat89,8773,0.0465860937351
5977,cat79,cat90,11497,0.061050988222
5978,cat79,cat91,38351,0.20365020869
5979,cat79,cat92,5971,0.0317070062341
5980,cat79,cat93,22197,0.117869773468
5981,cat79,cat94,60174,0.319533979758
5982,cat79,cat95,12733,0.067614354443
5983,cat79,cat96,3482,0.0184900009558
5984,cat79,cat97,2904,0.0154207245192
5985,cat79,cat98,11273,0.0598615108487
5986,cat79,cat99,1558,0.0082732399452
5987,cat79,cat100,5885,0.0312503318854
5988,cat79,cat101,6926,0.0367782155715
5989,cat79,cat102,10180,0.0540574984866
5990,cat79,cat103,34082,0.180981106426
5991,cat79,cat104,4847,0.0257383786999
5992,cat79,cat105,1566,0.00831572127996
5993,cat79,cat106,230,0.00122133837445
5994,cat79,cat107,377,0.00200193290073
5995,cat79,cat108,55697,0.295760362791
5996,cat79,cat109,15,7.96525026816e-05
5997,cat79,cat110,73,0.000387642179717
5998,cat79,cat111,5136,0.0272730169182
5999,cat79,cat112,691,0.0036693252902
6000,cat79,cat113,134,0.000711562357289
6001,cat79,cat114,5102,0.0270924712454
6002,cat79,cat115,6,3.18610010727e-05
6003,cat79,cat116,12,6.37220021453e-05
6004,cat80,cat81,137280,0.728979704542
6005,cat80,cat82,56866,0.301967947833
6006,cat80,cat83,48503,0.257559022504
6007,cat80,cat84,4563,0.0242302913158
6008,cat80,cat85,46849,0.248776006542
6009,cat80,cat86,82971,0.440589853333
6010,cat80,cat87,31948,0.169649210378
6011,cat80,cat88,15741,0.0835873363141
6012,cat80,cat89,4203,0.0223186312514
6013,cat80,cat90,8166,0.0433628224599
6014,cat80,cat91,14449,0.0767266007498
6015,cat80,cat92,673,0.00357374228698
6016,cat80,cat93,111757,0.593448316146
6017,cat80,cat94,101683,0.539953695345
6018,cat80,cat95,58537,0.310841236632
6019,cat80,cat96,6657,0.0353497806901
6020,cat80,cat97,4224,0.0224301447551
6021,cat80,cat98,38550,0.204706931892
6022,cat80,cat99,5893,0.0312928132202
6023,cat80,cat100,2085,0.0110716978727
6024,cat80,cat101,13785,0.0732006499644
6025,cat80,cat102,4211,0.0223611125862
6026,cat80,cat103,13717,0.0728395586189
6027,cat80,cat104,18841,0.100048853535
6028,cat80,cat105,9060,0.0481101116197
6029,cat80,cat106,1516,0.00805021293769
6030,cat80,cat107,2509,0.0133232086152
6031,cat80,cat108,31344,0.166441869604
6032,cat80,cat109,159,0.000844316528425
6033,cat80,cat110,110,0.000584118352999
6034,cat80,cat111,1272,0.0067545322274
6035,cat80,cat112,1342,0.00712624390658
6036,cat80,cat113,20,0.000106203336909
6037,cat80,cat114,982,0.00521458384222
6038,cat80,cat115,5,2.65508342272e-05
6039,cat80,cat116,4,2.12406673818e-05
6040,cat81,cat82,38459,0.204223706709
6041,cat81,cat83,33951,0.18028547457
6042,cat81,cat84,8300,0.0440743848172
6043,cat81,cat85,25791,0.136954513111
6044,cat81,cat86,73566,0.390647734152
6045,cat81,cat87,31652,0.168077400992
6046,cat81,cat88,16889,0.0896834078527
6047,cat81,cat89,2047,0.0108699115326
6048,cat81,cat90,2432,0.0129143257681
6049,cat81,cat91,6560,0.0348346945061
6050,cat81,cat92,564,0.00299493410083
6051,cat81,cat93,125362,0.665693136078
6052,cat81,cat94,108089,0.573970624157
6053,cat81,cat95,69153,0.367213967863
6054,cat81,cat96,6847,0.0363587123907
6055,cat81,cat97,6866,0.0364596055608
6056,cat81,cat98,42818,0.227370723988
6057,cat81,cat99,7320,0.0388704213086
6058,cat81,cat100,1888,0.0100255950042
6059,cat81,cat101,16193,0.0859875317282
6060,cat81,cat102,2130,0.0113106553808
6061,cat81,cat103,10567,0.0561125330558
6062,cat81,cat104,22574,0.119871706369
6063,cat81,cat105,9825,0.0521723892565
6064,cat81,cat106,1655,0.00878832612921
6065,cat81,cat107,2651,0.0140772523073
6066,cat81,cat108,25413,0.134947270043
6067,cat81,cat109,189,0.00100362153379
6068,cat81,cat110,170,0.000902728363725
6069,cat81,cat111,1919,0.0101902101764
6070,cat81,cat112,1496,0.00794400960078
6071,cat81,cat113,23,0.000122133837445
6072,cat81,cat114,1334,0.00708376257182
6073,cat81,cat115,6,3.18610010727e-05
6074,cat81,cat116,3,1.59305005363e-05
6075,cat82,cat83,127661,0.677901209656
6076,cat82,cat84,2739,0.0145445469897
6077,cat82,cat85,147595,0.783754075553
6078,cat82,cat86,89315,0.474277551801
6079,cat82,cat87,132269,0.70237045848
6080,cat82,cat88,19479,0.103436739982
6081,cat82,cat89,22551,0.119749572532
6082,cat82,cat90,26279,0.139545874531
6083,cat82,cat91,44169,0.234544759396
6084,cat82,cat92,15315,0.0813252052379
6085,cat82,cat93,17062,0.0906020667169
6086,cat82,cat94,54278,0.288225236037
6087,cat82,cat95,9499,0.0504412748649
6088,cat82,cat96,3189,0.0169341220701
6089,cat82,cat97,5605,0.0297634851687
6090,cat82,cat98,16529,0.0877717477883
6091,cat82,cat99,781,0.00414724030629
6092,cat82,cat100,6534,0.0346966301681
6093,cat82,cat101,12815,0.0680497881243
6094,cat82,cat102,22844,0.121305451417
6095,cat82,cat103,39884,0.211790694464
6096,cat82,cat104,2462,0.0130736307735
6097,cat82,cat105,1146,0.00608545120488
6098,cat82,cat106,282,0.00149746705041
